arm,fam,src,n,order,rep,round,investor,trustee,sent,sent_comm,received,received_comm,returned,returned_comm,ret_ratio,ret_ratio_seen,loss_seen,investor_payoff_comm
Sonnet 4.5,claude,september,8,game_myth,0,7,Agent_3,Agent_4,3.0,2.69,9.0,8.07,4.0,3.7,0.4444444444444444,0.41111111111111115,False,5.7
Sonnet 4.5,claude,september,8,game_myth,0,7,Agent_2,Agent_8,3.0,2.85,9.0,8.55,4.5,4.44,0.5,0.4933333333333334,False,6.44
Sonnet 4.5,claude,september,8,game_myth,0,8,Agent_1,Agent_3,3.0,2.26,9.0,6.779999999999999,3.5,3.4,0.3888888888888889,0.37777777777777777,False,5.4
Sonnet 4.5,claude,september,8,game_myth,0,8,Agent_6,Agent_2,3.0,2.67,9.0,8.01,4.0,3.99,0.4444444444444444,0.44333333333333336,False,5.99
Sonnet 4.5,claude,september,8,game_myth,0,8,Agent_8,Agent_7,2.5,2.29,7.5,6.87,3.5,3.01,0.4666666666666667,0.4013333333333333,False,5.51
Sonnet 4.5,claude,september,8,game_myth,0,8,Agent_4,Agent_5,3.0,2.11,9.0,6.33,3.25,2.56,0.3611111111111111,0.28444444444444444,True,4.5600000000000005
Sonnet 4.5,claude,september,8,game_myth,0,9,Agent_8,Agent_1,2.5,2.28,7.5,6.84,3.5,3.47,0.4666666666666667,0.46266666666666667,False,5.970000000000001
Sonnet 4.5,claude,september,8,game_myth,0,9,Agent_2,Agent_5,3.0,2.84,9.0,8.52,4.25,3.56,0.4722222222222222,0.39555555555555555,False,5.5600000000000005
Sonnet 4.5,claude,september,8,game_myth,0,9,Agent_7,Agent_3,3.0,2.36,9.0,7.08,3.5,3.33,0.3888888888888889,0.37,False,5.33
Sonnet 4.5,claude,september,8,game_myth,0,9,Agent_4,Agent_6,3.0,2.93,9.0,8.790000000000001,4.0,3.39,0.4444444444444444,0.3766666666666667,False,5.390000000000001
Sonnet 4.5,claude,september,8,game_myth,0,10,Agent_5,Agent_8,3.0,2.53,9.0,7.59,4.0,3.8,0.4444444444444444,0.4222222222222222,False,5.8
Sonnet 4.5,claude,september,8,game_myth,0,10,Agent_1,Agent_2,3.0,2.29,9.0,6.87,3.5,2.99,0.3888888888888889,0.33222222222222225,True,4.99
Sonnet 4.5,claude,september,8,game_myth,0,10,Agent_6,Agent_4,3.0,2.03,9.0,6.09,3.0,2.82,0.3333333333333333,0.3133333333333333,True,4.82
Sonnet 4.5,claude,september,8,game_myth,0,10,Agent_3,Agent_7,3.0,2.99,9.0,8.97,4.5,4.13,0.5,0.4588888888888889,False,6.13
Sonnet 4.5,claude,september,8,game_myth,1,1,Agent_6,Agent_2,3.0,2.77,9.0,8.31,3.5,2.86,0.3888888888888889,0.31777777777777777,True,4.859999999999999
Sonnet 4.5,claude,september,8,game_myth,1,1,Agent_3,Agent_8,3.0,2.12,9.0,6.36,3.0,2.59,0.3333333333333333,0.28777777777777774,True,4.59
Sonnet 4.5,claude,september,8,game_myth,1,1,Agent_1,Agent_5,3.0,2.23,9.0,6.6899999999999995,3.35,2.42,0.37222222222222223,0.2688888888888889,True,4.42
Sonnet 4.5,claude,september,8,game_myth,1,1,Agent_7,Agent_4,3.0,2.26,9.0,6.779999999999999,3.5,3.09,0.3888888888888889,0.3433333333333333,False,5.09
Sonnet 4.5,claude,september,8,game_myth,1,2,Agent_2,Agent_7,3.0,2.49,9.0,7.470000000000001,3.5,2.9,0.3888888888888889,0.3222222222222222,True,4.9
Sonnet 4.5,claude,september,8,game_myth,1,2,Agent_8,Agent_1,2.5,1.82,7.5,5.46,2.75,1.79,0.36666666666666664,0.23866666666666667,True,4.29
Sonnet 4.5,claude,september,8,game_myth,1,2,Agent_4,Agent_6,2.75,2.41,8.25,7.23,3.25,2.74,0.3939393939393939,0.33212121212121215,True,4.99
Sonnet 4.5,claude,september,8,game_myth,1,2,Agent_5,Agent_3,2.5,2.13,7.5,6.39,3.2,2.59,0.4266666666666667,0.3453333333333333,False,5.09
Sonnet 4.5,claude,september,8,game_myth,1,3,Agent_8,Agent_6,2.5,1.99,7.5,5.97,2.75,2.45,0.36666666666666664,0.3266666666666667,True,4.95
Sonnet 4.5,claude,september,8,game_myth,1,3,Agent_5,Agent_2,2.5,1.8,7.5,5.4,2.5,2.14,0.3333333333333333,0.2853333333333333,True,4.640000000000001
Sonnet 4.5,claude,september,8,game_myth,1,3,Agent_1,Agent_3,3.0,2.06,9.0,6.18,3.1,2.82,0.34444444444444444,0.3133333333333333,True,4.82
Sonnet 4.5,claude,september,8,game_myth,1,3,Agent_7,Agent_4,3.0,2.72,9.0,8.16,4.0,3.07,0.4444444444444444,0.3411111111111111,False,5.07
Sonnet 4.5,claude,september,8,game_myth,1,4,Agent_2,Agent_8,3.0,2.04,9.0,6.12,3.0,2.84,0.3333333333333333,0.31555555555555553,True,4.84
Sonnet 4.5,claude,september,8,game_myth,1,4,Agent_6,Agent_1,3.0,3.0,9.0,9.0,4.5,4.07,0.5,0.45222222222222225,False,6.07
Sonnet 4.5,claude,september,8,game_myth,1,4,Agent_4,Agent_5,2.5,2.33,7.5,6.99,3.5,3.12,0.4666666666666667,0.41600000000000004,False,5.62
Sonnet 4.5,claude,september,8,game_myth,1,4,Agent_3,Agent_7,3.0,2.03,9.0,6.09,3.2,2.45,0.35555555555555557,0.27222222222222225,True,4.45
Sonnet 4.5,claude,september,8,game_myth,1,5,Agent_7,Agent_8,3.0,2.71,9.0,8.129999999999999,4.0,3.79,0.4444444444444444,0.4211111111111111,False,5.79
Sonnet 4.5,claude,september,8,game_myth,1,5,Agent_5,Agent_4,2.5,1.72,7.5,5.16,2.5,1.82,0.3333333333333333,0.24266666666666667,True,4.32
Sonnet 4.5,claude,september,8,game_myth,1,5,Agent_2,Agent_1,3.0,2.16,9.0,6.48,3.24,3.02,0.36000000000000004,0.33555555555555555,False,5.02
Sonnet 4.5,claude,september,8,game_myth,1,5,Agent_3,Agent_6,3.0,2.14,9.0,6.42,3.2,2.92,0.35555555555555557,0.3244444444444444,True,4.92
Sonnet 4.5,claude,september,8,game_myth,1,6,Agent_8,Agent_5,2.5,1.76,7.5,5.28,2.6,1.83,0.3466666666666667,0.24400000000000002,True,4.33
Sonnet 4.5,claude,september,8,game_myth,1,6,Agent_4,Agent_2,2.5,2.45,7.5,7.3500000000000005,3.6,2.78,0.48000000000000004,0.37066666666666664,False,5.279999999999999
Sonnet 4.5,claude,september,8,game_myth,1,6,Agent_1,Agent_3,3.0,2.91,9.0,8.73,4.4,3.6,0.48888888888888893,0.4,False,5.6
Sonnet 4.5,claude,september,8,game_myth,1,6,Agent_6,Agent_7,3.0,2.64,9.0,7.92,4.0,3.57,0.4444444444444444,0.39666666666666667,False,5.57
Sonnet 4.5,claude,september,8,game_myth,1,7,Agent_1,Agent_4,3.0,2.1,9.0,6.300000000000001,3.15,2.24,0.35,0.2488888888888889,True,4.24
Sonnet 4.5,claude,september,8,game_myth,1,7,Agent_8,Agent_7,3.0,2.41,9.0,7.23,3.6,2.97,0.4,0.33,True,4.970000000000001
Sonnet 4.5,claude,september,8,game_myth,1,7,Agent_6,Agent_5,3.0,2.67,9.0,8.01,4.0,3.27,0.4444444444444444,0.36333333333333334,False,5.27
Sonnet 4.5,claude,september,8,game_myth,1,7,Agent_3,Agent_2,3.0,2.27,9.0,6.8100000000000005,3.4,3.23,0.37777777777777777,0.35888888888888887,False,5.23
Sonnet 4.5,claude,september,8,game_myth,1,8,Agent_4,Agent_8,2.5,2.18,7.5,6.540000000000001,3.25,2.56,0.43333333333333335,0.3413333333333333,False,5.0600000000000005
Sonnet 4.5,claude,september,8,game_myth,1,8,Agent_2,Agent_1,3.0,2.47,9.0,7.41,3.71,2.96,0.4122222222222222,0.3288888888888889,True,4.96
Sonnet 4.5,claude,september,8,game_myth,1,8,Agent_7,Agent_3,3.0,2.08,9.0,6.24,3.12,2.66,0.3466666666666667,0.29555555555555557,True,4.66
Sonnet 4.5,claude,september,8,game_myth,1,8,Agent_5,Agent_6,2.5,1.62,7.5,4.86,2.4,1.46,0.32,0.19466666666666665,True,3.96
Sonnet 4.5,claude,september,8,game_myth,1,9,Agent_4,Agent_8,3.0,2.59,9.0,7.77,3.85,3.19,0.4277777777777778,0.35444444444444445,False,5.1899999999999995
Sonnet 4.5,claude,september,8,game_myth,1,9,Agent_6,Agent_3,3.0,2.71,9.0,8.129999999999999,4.07,3.41,0.45222222222222225,0.3788888888888889,False,5.41
Sonnet 4.5,claude,september,8,game_myth,1,9,Agent_7,Agent_5,3.0,2.76,9.0,8.28,4.14,4.02,0.45999999999999996,0.4466666666666666,False,6.02
Sonnet 4.5,claude,september,8,game_myth,1,9,Agent_1,Agent_2,3.0,2.81,9.0,8.43,4.2,3.52,0.4666666666666667,0.39111111111111113,False,5.52
Sonnet 4.5,claude,september,8,game_myth,1,10,Agent_5,Agent_7,3.0,2.06,9.0,6.18,3.09,3.03,0.3433333333333333,0.33666666666666667,False,5.029999999999999
Sonnet 4.5,claude,september,8,game_myth,1,10,Agent_3,Agent_4,3.0,2.11,9.0,6.33,3.165,3.06,0.3516666666666667,0.34,False,5.0600000000000005
Sonnet 4.5,claude,september,8,game_myth,1,10,Agent_8,Agent_1,3.0,2.01,9.0,6.029999999999999,3.01,2.52,0.33444444444444443,0.28,True,4.52
Sonnet 4.5,claude,september,8,game_myth,1,10,Agent_2,Agent_6,3.0,2.49,9.0,7.470000000000001,3.74,3.51,0.41555555555555557,0.38999999999999996,False,5.51
Sonnet 4.5,claude,september,8,game_myth,2,1,Agent_4,Agent_6,3.0,2.88,9.0,8.64,4.5,3.73,0.5,0.41444444444444445,False,5.73
Sonnet 4.5,claude,september,8,game_myth,2,1,Agent_7,Agent_5,3.0,2.52,9.0,7.5600000000000005,3.75,3.47,0.4166666666666667,0.3855555555555556,False,5.470000000000001
Sonnet 4.5,claude,september,8,game_myth,2,1,Agent_1,Agent_8,3.0,2.18,9.0,6.540000000000001,3.0,2.02,0.3333333333333333,0.22444444444444445,True,4.02
Sonnet 4.5,claude,september,8,game_myth,2,1,Agent_2,Agent_3,3.0,2.07,9.0,6.209999999999999,3.1,2.63,0.34444444444444444,0.2922222222222222,True,4.63
Sonnet 4.5,claude,september,8,game_myth,2,2,Agent_6,Agent_1,3.0,2.68,9.0,8.040000000000001,4.0,4.0,0.4444444444444444,0.4444444444444444,False,6.0
Sonnet 4.5,claude,september,8,game_myth,2,2,Agent_5,Agent_4,2.5,2.1,7.5,6.300000000000001,3.15,2.98,0.42,0.3973333333333333,False,5.48
Sonnet 4.5,claude,september,8,game_myth,2,2,Agent_8,Agent_7,2.5,2.19,7.5,6.57,3.5,3.23,0.4666666666666667,0.43066666666666664,False,5.73
Sonnet 4.5,claude,september,8,game_myth,2,2,Agent_3,Agent_2,3.0,2.86,9.0,8.58,4.29,4.12,0.4766666666666667,0.4577777777777778,False,6.12
Sonnet 4.5,claude,september,8,game_myth,2,3,Agent_3,Agent_1,3.0,2.15,9.0,6.449999999999999,3.25,3.13,0.3611111111111111,0.34777777777777774,False,5.13
Sonnet 4.5,claude,september,8,game_myth,2,3,Agent_6,Agent_2,3.0,2.54,9.0,7.62,3.81,3.12,0.42333333333333334,0.3466666666666667,False,5.12
Sonnet 4.5,claude,september,8,game_myth,2,3,Agent_7,Agent_4,3.0,2.38,9.0,7.14,3.57,3.1,0.39666666666666667,0.34444444444444444,False,5.1
Sonnet 4.5,claude,september,8,game_myth,2,3,Agent_5,Agent_8,2.5,2.33,7.5,6.99,3.5,2.91,0.4666666666666667,0.388,False,5.41
Sonnet 4.5,claude,september,8,game_myth,2,4,Agent_8,Agent_3,3.0,2.04,9.0,6.12,3.06,3.02,0.34,0.33555555555555555,False,5.02
Sonnet 4.5,claude,september,8,game_myth,2,4,Agent_4,Agent_6,3.0,2.28,9.0,6.84,3.5,3.44,0.3888888888888889,0.38222222222222224,False,5.4399999999999995
Sonnet 4.5,claude,september,8,game_myth,2,4,Agent_1,Agent_7,3.0,2.74,9.0,8.22,4.11,3.89,0.4566666666666667,0.43222222222222223,False,5.890000000000001
Sonnet 4.5,claude,september,8,game_myth,2,4,Agent_2,Agent_5,3.0,2.21,9.0,6.63,3.32,3.23,0.3688888888888889,0.35888888888888887,False,5.23
Sonnet 4.5,claude,september,8,game_myth,2,5,Agent_8,Agent_1,3.0,2.12,9.0,6.36,3.2,3.1,0.35555555555555557,0.34444444444444444,False,5.1
Sonnet 4.5,claude,september,8,game_myth,2,5,Agent_6,Agent_5,3.0,2.08,9.0,6.24,3.12,2.62,0.3466666666666667,0.2911111111111111,True,4.62
Sonnet 4.5,claude,september,8,game_myth,2,5,Agent_3,Agent_4,3.0,2.72,9.0,8.16,4.08,3.39,0.45333333333333337,0.3766666666666667,False,5.390000000000001
Sonnet 4.5,claude,september,8,game_myth,2,5,Agent_2,Agent_7,3.0,2.6,9.0,7.800000000000001,3.9,3.49,0.43333333333333335,0.3877777777777778,False,5.49
Sonnet 4.5,claude,september,8,game_myth,2,6,Agent_5,Agent_3,2.5,1.67,7.5,5.01,2.4,1.59,0.32,0.21200000000000002,True,4.09
Sonnet 4.5,claude,september,8,game_myth,2,6,Agent_1,Agent_2,3.0,2.78,9.0,8.34,4.17,3.54,0.4633333333333333,0.3933333333333333,False,5.54
Sonnet 4.5,claude,september,8,game_myth,2,6,Agent_4,Agent_8,3.0,2.94,9.0,8.82,4.41,3.77,0.49,0.41888888888888887,False,5.77
Sonnet 4.5,claude,september,8,game_myth,2,6,Agent_7,Agent_6,3.0,2.42,9.0,7.26,3.63,3.52,0.4033333333333333,0.39111111111111113,False,5.52
Sonnet 4.5,claude,september,8,game_myth,2,7,Agent_3,Agent_7,3.0,2.49,9.0,7.470000000000001,3.74,2.77,0.41555555555555557,0.30777777777777776,True,4.77
Sonnet 4.5,claude,september,8,game_myth,2,7,Agent_5,Agent_2,2.5,2.09,7.5,6.27,3.14,2.22,0.4186666666666667,0.29600000000000004,True,4.720000000000001
Sonnet 4.5,claude,september,8,game_myth,2,7,Agent_6,Agent_8,3.0,2.67,9.0,8.01,4.01,3.52,0.44555555555555554,0.39111111111111113,False,5.52
Sonnet 4.5,claude,september,8,game_myth,2,7,Agent_1,Agent_4,3.0,2.37,9.0,7.11,3.56,3.23,0.39555555555555555,0.35888888888888887,False,5.23
Sonnet 4.5,claude,september,8,game_myth,2,8,Agent_7,Agent_3,3.0,2.49,9.0,7.470000000000001,3.74,3.05,0.41555555555555557,0.33888888888888885,False,5.05
Sonnet 4.5,claude,september,8,game_myth,2,8,Agent_4,Agent_6,3.0,2.61,9.0,7.83,3.92,3.85,0.43555555555555553,0.4277777777777778,False,5.85
Sonnet 4.5,claude,september,8,game_myth,2,8,Agent_2,Agent_1,3.0,2.97,9.0,8.91,4.45,4.45,0.49444444444444446,0.49444444444444446,False,6.45
Sonnet 4.5,claude,september,8,game_myth,2,8,Agent_8,Agent_5,3.0,2.46,9.0,7.38,3.69,3.33,0.41,0.37,False,5.33
Sonnet 4.5,claude,september,8,game_myth,2,9,Agent_7,Agent_2,3.0,2.37,9.0,7.11,3.56,3.38,0.39555555555555555,0.37555555555555553,False,5.38
Sonnet 4.5,claude,september,8,game_myth,2,9,Agent_6,Agent_8,3.0,2.9,9.0,8.7,4.35,4.23,0.4833333333333333,0.47000000000000003,False,6.23
Sonnet 4.5,claude,september,8,game_myth,2,9,Agent_3,Agent_1,3.0,2.28,9.0,6.84,3.42,2.85,0.38,0.31666666666666665,True,4.85
Sonnet 4.5,claude,september,8,game_myth,2,9,Agent_5,Agent_4,2.5,2.35,7.5,7.050000000000001,3.53,3.03,0.4706666666666666,0.40399999999999997,False,5.529999999999999
Sonnet 4.5,claude,september,8,game_myth,2,10,Agent_2,Agent_6,3.0,2.42,9.0,7.26,3.63,3.11,0.4033333333333333,0.34555555555555556,False,5.109999999999999
Sonnet 4.5,claude,september,8,game_myth,2,10,Agent_4,Agent_3,3.0,2.42,9.0,7.26,3.63,3.28,0.4033333333333333,0.3644444444444444,False,5.279999999999999
Sonnet 4.5,claude,september,8,game_myth,2,10,Agent_8,Agent_7,3.0,2.9,9.0,8.7,4.35,3.87,0.4833333333333333,0.43,False,5.87
Sonnet 4.5,claude,september,8,game_myth,2,10,Agent_1,Agent_5,3.0,2.16,9.0,6.48,3.24,2.46,0.36000000000000004,0.2733333333333333,True,4.46
Sonnet 4.5,claude,september,8,game_myth,3,1,Agent_6,Agent_8,3.0,2.01,9.0,6.029999999999999,3.0,2.87,0.3333333333333333,0.3188888888888889,True,4.87
Sonnet 4.5,claude,september,8,game_myth,3,1,Agent_2,Agent_4,3.0,2.0,9.0,6.0,3.0,2.02,0.3333333333333333,0.22444444444444445,True,4.02
Sonnet 4.5,claude,september,8,game_myth,3,1,Agent_5,Agent_1,3.0,2.41,9.0,7.23,4.0,3.45,0.4444444444444444,0.38333333333333336,False,5.45
Sonnet 4.5,claude,september,8,game_myth,3,1,Agent_3,Agent_7,3.0,2.03,9.0,6.09,3.0,2.3,0.3333333333333333,0.25555555555555554,True,4.3
Sonnet 4.5,claude,september,8,game_myth,3,2,Agent_4,Agent_3,3.0,2.68,9.0,8.040000000000001,4.0,3.82,0.4444444444444444,0.4244444444444444,False,5.82
Sonnet 4.5,claude,september,8,game_myth,3,2,Agent_1,Agent_6,2.5,2.4,7.5,7.199999999999999,4.0,3.61,0.5333333333333333,0.48133333333333334,False,6.109999999999999
Sonnet 4.5,claude,september,8,game_myth,3,2,Agent_8,Agent_5,2.5,2.3,7.5,6.8999999999999995,3.5,2.98,0.4666666666666667,0.3973333333333333,False,5.48
Sonnet 4.5,claude,september,8,game_myth,3,2,Agent_7,Agent_2,3.0,2.44,9.0,7.32,3.5,2.85,0.3888888888888889,0.31666666666666665,True,4.85
Sonnet 4.5,claude,september,8,game_myth,3,3,Agent_3,Agent_5,3.0,2.53,9.0,7.59,3.8,3.02,0.4222222222222222,0.33555555555555555,False,5.02
Sonnet 4.5,claude,september,8,game_myth,3,3,Agent_6,Agent_2,3.0,2.73,9.0,8.19,4.0,3.42,0.4444444444444444,0.38,False,5.42
Sonnet 4.5,claude,september,8,game_myth,3,3,Agent_8,Agent_7,2.5,2.37,7.5,7.11,3.5,2.86,0.4666666666666667,0.3813333333333333,False,5.359999999999999
Sonnet 4.5,claude,september,8,game_myth,3,3,Agent_1,Agent_4,2.5,2.15,7.5,6.449999999999999,3.25,2.39,0.43333333333333335,0.3186666666666667,True,4.890000000000001
Sonnet 4.5,claude,september,8,game_myth,3,4,Agent_7,Agent_1,2.5,1.68,7.5,5.04,2.5,2.4,0.3333333333333333,0.32,True,4.9
Sonnet 4.5,claude,september,8,game_myth,3,4,Agent_2,Agent_8,2.5,1.86,7.5,5.58,2.79,1.94,0.372,0.25866666666666666,True,4.4399999999999995
Sonnet 4.5,claude,september,8,game_myth,3,4,Agent_4,Agent_6,3.0,2.18,9.0,6.540000000000001,3.3,2.75,0.36666666666666664,0.3055555555555556,True,4.75
Sonnet 4.5,claude,september,8,game_myth,3,4,Agent_5,Agent_3,3.0,2.64,9.0,7.92,4.0,3.87,0.4444444444444444,0.43,False,5.87
Sonnet 4.5,claude,september,8,game_myth,3,5,Agent_2,Agent_4,3.0,2.38,9.0,7.14,3.57,2.61,0.39666666666666667,0.29,True,4.609999999999999
Sonnet 4.5,claude,september,8,game_myth,3,5,Agent_5,Agent_7,3.0,2.97,9.0,8.91,4.45,3.74,0.49444444444444446,0.41555555555555557,False,5.74
Sonnet 4.5,claude,september,8,game_myth,3,5,Agent_8,Agent_6,2.5,2.02,7.5,6.0600000000000005,3.0,2.85,0.4,0.38,False,5.35
Sonnet 4.5,claude,september,8,game_myth,3,5,Agent_3,Agent_1,3.0,2.07,9.0,6.209999999999999,3.1,2.76,0.34444444444444444,0.30666666666666664,True,4.76
Sonnet 4.5,claude,september,8,game_myth,3,6,Agent_7,Agent_5,2.5,2.43,7.5,7.290000000000001,3.65,3.03,0.48666666666666664,0.40399999999999997,False,5.529999999999999
Sonnet 4.5,claude,september,8,game_myth,3,6,Agent_4,Agent_8,3.0,2.75,9.0,8.25,4.13,4.02,0.4588888888888889,0.4466666666666666,False,6.02
Sonnet 4.5,claude,september,8,game_myth,3,6,Agent_6,Agent_3,3.0,2.45,9.0,7.3500000000000005,3.7,3.09,0.41111111111111115,0.3433333333333333,False,5.09
Sonnet 4.5,claude,september,8,game_myth,3,6,Agent_1,Agent_2,2.5,1.6,7.5,4.800000000000001,2.4,1.93,0.32,0.2573333333333333,True,4.43
Sonnet 4.5,claude,september,8,game_myth,3,7,Agent_8,Agent_1,2.5,2.03,7.5,6.09,3.05,2.56,0.4066666666666666,0.3413333333333333,False,5.0600000000000005
Sonnet 4.5,claude,september,8,game_myth,3,7,Agent_4,Agent_5,3.0,2.05,9.0,6.1499999999999995,3.08,2.92,0.3422222222222222,0.3244444444444444,True,4.92
Sonnet 4.5,claude,september,8,game_myth,3,7,Agent_7,Agent_6,2.5,1.53,7.5,4.59,2.3,1.72,0.30666666666666664,0.22933333333333333,True,4.22
Sonnet 4.5,claude,september,8,game_myth,3,7,Agent_3,Agent_2,3.0,2.62,9.0,7.86,3.93,3.9,0.4366666666666667,0.43333333333333335,False,5.9
Sonnet 4.5,claude,september,8,game_myth,3,8,Agent_5,Agent_4,3.0,2.67,9.0,8.01,4.01,3.07,0.44555555555555554,0.3411111111111111,False,5.07
Sonnet 4.5,claude,september,8,game_myth,3,8,Agent_2,Agent_7,2.5,1.86,7.5,5.58,2.79,1.93,0.372,0.2573333333333333,True,4.43
Sonnet 4.5,claude,september,8,game_myth,3,8,Agent_6,Agent_3,3.0,2.13,9.0,6.39,3.2,2.24,0.35555555555555557,0.2488888888888889,True,4.24
Sonnet 4.5,claude,september,8,game_myth,3,8,Agent_1,Agent_8,2.5,1.56,7.5,4.68,2.34,1.86,0.312,0.24800000000000003,True,4.36
Sonnet 4.5,claude,september,8,game_myth,3,9,Agent_2,Agent_7,2.5,2.17,7.5,6.51,3.26,3.25,0.43466666666666665,0.43333333333333335,False,5.75
Sonnet 4.5,claude,september,8,game_myth,3,9,Agent_5,Agent_6,3.0,2.57,9.0,7.709999999999999,3.86,2.91,0.4288888888888889,0.32333333333333336,True,4.91
Sonnet 4.5,claude,september,8,game_myth,3,9,Agent_1,Agent_4,2.5,1.56,7.5,4.68,2.34,2.32,0.312,0.3093333333333333,True,4.82
Sonnet 4.5,claude,september,8,game_myth,3,9,Agent_8,Agent_3,2.5,1.88,7.5,5.64,2.82,1.91,0.376,0.25466666666666665,True,4.41
Sonnet 4.5,claude,september,8,game_myth,3,10,Agent_4,Agent_8,3.0,2.64,9.0,7.92,3.96,3.46,0.44,0.3844444444444444,False,5.46
Sonnet 4.5,claude,september,8,game_myth,3,10,Agent_7,Agent_1,2.5,1.56,7.5,4.68,2.34,1.46,0.312,0.19466666666666665,True,3.96
Sonnet 4.5,claude,september,8,game_myth,3,10,Agent_6,Agent_5,3.0,2.29,9.0,6.87,3.44,2.86,0.38222222222222224,0.31777777777777777,True,4.859999999999999
Sonnet 4.5,claude,september,8,game_myth,3,10,Agent_3,Agent_2,3.0,2.93,9.0,8.790000000000001,4.4,4.02,0.48888888888888893,0.4466666666666666,False,6.02
Sonnet 4.5,claude,september,8,game_myth,4,1,Agent_8,Agent_2,3.0,2.42,9.0,7.26,3.5,2.68,0.3888888888888889,0.2977777777777778,True,4.68
Sonnet 4.5,claude,september,8,game_myth,4,1,Agent_5,Agent_1,3.0,2.87,9.0,8.61,3.5,3.14,0.3888888888888889,0.3488888888888889,False,5.140000000000001
Sonnet 4.5,claude,september,8,game_myth,4,1,Agent_7,Agent_4,3.0,2.87,9.0,8.61,3.5,2.53,0.3888888888888889,0.2811111111111111,True,4.529999999999999
Sonnet 4.5,claude,september,8,game_myth,4,1,Agent_6,Agent_3,3.0,2.58,9.0,7.74,4.0,3.24,0.4444444444444444,0.36000000000000004,False,5.24
Sonnet 4.5,claude,september,8,game_myth,4,2,Agent_1,Agent_8,3.0,2.54,9.0,7.62,3.8,3.64,0.4222222222222222,0.40444444444444444,False,5.640000000000001
Sonnet 4.5,claude,september,8,game_myth,4,2,Agent_2,Agent_6,3.0,2.22,9.0,6.66,3.5,3.0,0.3888888888888889,0.3333333333333333,False,5.0
Sonnet 4.5,claude,september,8,game_myth,4,2,Agent_3,Agent_7,3.0,2.31,9.0,6.93,3.75,2.99,0.4166666666666667,0.33222222222222225,True,4.99
Sonnet 4.5,claude,september,8,game_myth,4,2,Agent_4,Agent_5,3.0,2.09,9.0,6.27,3.5,2.82,0.3888888888888889,0.3133333333333333,True,4.82
Sonnet 4.5,claude,september,8,game_myth,4,3,Agent_4,Agent_3,3.0,2.14,9.0,6.42,3.0,2.09,0.3333333333333333,0.23222222222222222,True,4.09
Sonnet 4.5,claude,september,8,game_myth,4,3,Agent_7,Agent_8,3.0,2.22,9.0,6.66,3.5,3.21,0.3888888888888889,0.3566666666666667,False,5.21
Sonnet 4.5,claude,september,8,game_myth,4,3,Agent_5,Agent_2,3.0,2.98,9.0,8.94,4.5,4.02,0.5,0.4466666666666666,False,6.02
Sonnet 4.5,claude,september,8,game_myth,4,3,Agent_1,Agent_6,3.0,2.57,9.0,7.709999999999999,3.85,3.68,0.4277777777777778,0.4088888888888889,False,5.68
Sonnet 4.5,claude,september,8,game_myth,4,4,Agent_2,Agent_1,3.0,2.76,9.0,8.28,4.2,3.96,0.4666666666666667,0.44,False,5.96
Sonnet 4.5,claude,september,8,game_myth,4,4,Agent_3,Agent_7,3.0,2.22,9.0,6.66,3.6,2.81,0.4,0.31222222222222223,True,4.8100000000000005
Sonnet 4.5,claude,september,8,game_myth,4,4,Agent_6,Agent_4,3.0,2.72,9.0,8.16,3.5,3.26,0.3888888888888889,0.3622222222222222,False,5.26
Sonnet 4.5,claude,september,8,game_myth,4,4,Agent_8,Agent_5,3.0,2.1,9.0,6.300000000000001,3.5,2.83,0.3888888888888889,0.31444444444444447,True,4.83
Sonnet 4.5,claude,september,8,game_myth,4,5,Agent_2,Agent_3,3.0,2.45,9.0,7.3500000000000005,3.5,3.46,0.3888888888888889,0.3844444444444444,False,5.46
Sonnet 4.5,claude,september,8,game_myth,4,5,Agent_7,Agent_8,3.5,2.88,10.5,8.64,4.3,3.49,0.4095238095238095,0.3323809523809524,True,4.99
Sonnet 4.5,claude,september,8,game_myth,4,5,Agent_6,Agent_5,3.0,2.03,9.0,6.09,3.5,2.95,0.3888888888888889,0.3277777777777778,True,4.95
Sonnet 4.5,claude,september,8,game_myth,4,5,Agent_1,Agent_4,3.0,2.86,9.0,8.58,3.7,2.73,0.41111111111111115,0.30333333333333334,True,4.73
Sonnet 4.5,claude,september,8,game_myth,4,6,Agent_5,Agent_7,3.5,3.49,10.5,10.47,5.24,4.38,0.4990476190476191,0.41714285714285715,False,5.88
Sonnet 4.5,claude,september,8,game_myth,4,6,Agent_4,Agent_2,3.0,2.3,9.0,6.8999999999999995,3.5,2.99,0.3888888888888889,0.33222222222222225,True,4.99
Sonnet 4.5,claude,september,8,game_myth,4,6,Agent_3,Agent_1,3.0,2.67,9.0,8.01,4.0,3.15,0.4444444444444444,0.35,False,5.15
Sonnet 4.5,claude,september,8,game_myth,4,6,Agent_8,Agent_6,3.0,2.52,9.0,7.5600000000000005,3.8,3.18,0.4222222222222222,0.35333333333333333,False,5.18
Sonnet 4.5,claude,september,8,game_myth,4,7,Agent_2,Agent_5,3.0,2.59,9.0,7.77,4.0,3.99,0.4444444444444444,0.44333333333333336,False,5.99
Sonnet 4.5,claude,september,8,game_myth,4,7,Agent_8,Agent_6,3.0,2.26,9.0,6.779999999999999,3.4,2.88,0.37777777777777777,0.32,True,4.88
