model,num_agents,population,condition,condition_label,treatment,treatment_label,replicate_id,round,receiver_scope,return_proportion,zero_receipt_rate,forced_receiver_rate,receiver_decisions,defined_return_decisions
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,4,7,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,4,8,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,4,9,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors25,2 of 8 defectors,4,10,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,2,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,3,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,4,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,5,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,6,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,7,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,8,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,9,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,0,10,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,2,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,3,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,4,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,5,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,6,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,7,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,8,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,9,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,1,10,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,2,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,3,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,4,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,5,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,6,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,7,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,8,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,9,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,2,10,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,2,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,4,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,5,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,6,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,7,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,8,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,9,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,3,10,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,1,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,2,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,3,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,4,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,5,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,6,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,7,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,8,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,9,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game,Game only,defectors50,4 of 8 defectors,4,10,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,1,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,2,ordinary,0.28500000000000003,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,3,ordinary,0.2008888888888889,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,4,ordinary,0.392,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,5,ordinary,0.22566666666666665,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,6,ordinary,0.31433333333333335,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,7,ordinary,0.38233333333333336,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,8,ordinary,0.3522222222222222,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,9,ordinary,0.3893888888888889,0.0,0.0,4,4
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,0,10,ordinary,0.36733333333333335,0.0,0.0,4,4
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,1,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,2,ordinary,0.14666666666666667,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,3,ordinary,0.26966666666666667,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,4,ordinary,0.8333333333333334,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,5,ordinary,0.23916666666666664,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,6,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,7,ordinary,0.18333333333333335,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,8,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,9,ordinary,0.21333333333333335,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,1,10,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,1,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,2,ordinary,0.3783333333333333,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,3,ordinary,0.3026666666666667,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,4,ordinary,0.21111111111111114,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,5,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,6,ordinary,0.2635046500244738,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,7,ordinary,0.13916666666666666,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,8,ordinary,0.4166666666666667,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,9,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,2,10,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,1,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,2,ordinary,0.31370370370370376,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,3,ordinary,0.37849999999999995,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,4,ordinary,0.19533333333333333,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,5,ordinary,0.3593333333333333,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,6,ordinary,0.32833333333333337,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,7,ordinary,0.38250000000000006,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,8,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,9,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,3,10,ordinary,0.18366666666666667,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,1,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,2,ordinary,0.1673611111111111,0.0,0.0,4,4
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,3,ordinary,0.337,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,4,ordinary,0.27166666666666667,0.0,0.0,4,4
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,5,ordinary,0.3185185185185185,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,6,ordinary,0.3612121212121212,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,7,ordinary,0.3455555555555555,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,8,ordinary,0.4026195286195286,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,9,ordinary,0.2898148148148148,0.25,0.0,4,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,control,No forced defection,4,10,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,2,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,3,ordinary,0.37999999999999995,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,4,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,5,ordinary,0.461,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,6,ordinary,0.458,0.5,0.0,2,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,7,ordinary,0.46166666666666667,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,8,ordinary,0.4063333333333333,0.3333333333333333,0.0,3,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,9,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,0,10,ordinary,0.41600000000000004,0.0,0.0,2,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,1,ordinary,0.33499999999999996,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,2,ordinary,0.3105,0.0,0.0,3,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,3,ordinary,0.35550000000000004,0.3333333333333333,0.0,3,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,4,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,5,ordinary,0.29,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,6,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,7,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,8,ordinary,0.0,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,9,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,1,10,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,1,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,2,ordinary,0.19999999999999998,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,3,ordinary,0.043333333333333335,0.5,0.0,2,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,4,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,5,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,6,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,7,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,8,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,9,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,2,10,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,1,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,2,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,3,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,4,ordinary,,1.0,0.0,4,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,5,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,6,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,7,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,8,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,9,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,3,10,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,2,ordinary,0.22916666666666669,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,3,ordinary,0.35377777777777775,0.3333333333333333,0.0,3,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,4,ordinary,0.17,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,5,ordinary,0.438,0.5,0.0,2,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,6,ordinary,0.476,0.5,0.0,4,2
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,7,ordinary,0.2851111111111111,0.0,0.0,3,3
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,8,ordinary,0.47,0.6666666666666666,0.0,3,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,9,ordinary,0.403755868544601,0.5,0.0,2,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors25,2 of 8 defectors,4,10,ordinary,0.444,0.75,0.0,4,1
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,1,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,2,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,3,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,4,ordinary,,1.0,0.0,2,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,5,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,6,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,7,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,8,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,9,ordinary,,1.0,0.0,3,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,0,10,ordinary,,1.0,0.0,1,0
GPT-5 Nano,8,8-agent rotating population,game_myth,Game → Myth,defectors50,4 of 8 defectors,1,1,ordinary,,1.0,0.0,2,0
